time_bin,storm_code,lightning_count,year,month,day,hour,minute,lat,lon,pressure,knots,storm_name,category,basin,minute_right,24_hour_knots_diff,24_hour_pressure_diff,Current_Category,Intensification_Category_5,log_lightning_count,Intensification_Category_3,burst_iqr1,burst_iqr2,iqr1_threshold,iqr2_threshold,burst_mad1,burst_mad2,mad1_threshold,mad2_threshold,burst_logn1,burst_logn2,logn1_threshold,logn2_threshold,std_dev,threshold_calc_type,category_group
2010-05-20 03:30:00,IO_10_1,44,2010,5,20,3,30,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,3.8066624897703196,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 04:30:00,IO_10_1,1,2010,5,20,4,30,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,0.6931471805599453,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 05:30:00,IO_10_1,4,2010,5,20,5,30,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,1.6094379124341003,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 06:00:00,IO_10_1,2,2010,5,20,6,0,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,1.0986122886681096,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 06:30:00,IO_10_1,4,2010,5,20,6,30,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,1.6094379124341003,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 07:00:00,IO_10_1,18,2010,5,20,7,0,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,2.9444389791664403,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 07:30:00,IO_10_1,6,2010,5,20,7,30,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,1.9459101490553132,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 08:00:00,IO_10_1,11,2010,5,20,8,0,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,2.4849066497880004,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 08:30:00,IO_10_1,14,2010,5,20,8,30,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,2.70805020110221,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 09:00:00,IO_10_1,26,2010,5,20,9,0,15.5,80.6,985,50,Laila,1,IO,0,-15.0,11.0,0,Weakening,3.295836866004329,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 09:30:00,IO_10_1,25,2010,5,20,9,30,15.5,80.6,985,50,Laila,1,IO,0,-15.0,11.0,0,Weakening,3.258096538021482,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
