year,month,day,hour,lat,lon,pressure,knots,storm_code,storm_name,category,basin
2011,10,7,18,14.3,-110.4,997,55,EPAC_11_10,Jova,3,EPAC
2011,10,8,0,15.1,-110.5,997,55,EPAC_11_10,Jova,3,EPAC
2011,10,8,6,15.6,-110.5,996,55,EPAC_11_10,Jova,3,EPAC
2011,10,8,12,15.7,-110.5,993,60,EPAC_11_10,Jova,3,EPAC
2011,10,8,18,15.9,-110.3,989,65,EPAC_11_10,Jova,3,EPAC
2011,10,9,0,16.0,-109.9,986,70,EPAC_11_10,Jova,3,EPAC
2011,10,9,6,16.1,-109.5,982,75,EPAC_11_10,Jova,3,EPAC
2011,10,9,12,16.2,-109.0,978,80,EPAC_11_10,Jova,3,EPAC
2011,10,9,18,16.2,-108.3,974,85,EPAC_11_10,Jova,3,EPAC
2011,10,10,0,16.3,-107.8,969,90,EPAC_11_10,Jova,3,EPAC
2011,10,10,6,16.3,-107.4,964,100,EPAC_11_10,Jova,3,EPAC
2011,10,10,12,16.3,-106.9,960,105,EPAC_11_10,Jova,3,EPAC
2011,10,10,18,16.5,-106.5,957,110,EPAC_11_10,Jova,3,EPAC
2011,10,11,0,16.9,-106.2,960,105,EPAC_11_10,Jova,3,EPAC
2011,10,11,6,17.3,-106.0,963,100,EPAC_11_10,Jova,3,EPAC
2011,10,11,12,17.6,-105.7,966,95,EPAC_11_10,Jova,3,EPAC
2011,10,11,18,17.9,-105.5,973,85,EPAC_11_10,Jova,3,EPAC
2011,10,12,0,18.6,-105.2,973,85,EPAC_11_10,Jova,3,EPAC
2011,10,12,6,19.6,-105.1,977,80,EPAC_11_10,Jova,3,EPAC
2011,10,12,12,20.4,-105.0,987,65,EPAC_11_10,Jova,3,EPAC
2011,10,12,18,21.3,-104.6,997,45,EPAC_11_10,Jova,3,EPAC
2014,4,26,12,9.9,145.9,1005,15,WPAC_14_6,Tapah,1,WPAC
2014,4,26,18,10.2,146.1,1005,20,WPAC_14_6,Tapah,1,WPAC
2014,4,27,0,10.6,146.2,1006,20,WPAC_14_6,Tapah,1,WPAC
2014,4,27,6,11.2,146.3,1006,20,WPAC_14_6,Tapah,1,WPAC
2014,4,27,12,11.8,146.6,1000,30,WPAC_14_6,Tapah,1,WPAC
2014,4,27,18,12.3,146.8,993,40,WPAC_14_6,Tapah,1,WPAC
2014,4,28,0,12.7,147.0,985,50,WPAC_14_6,Tapah,1,WPAC
2014,4,28,6,13.3,147.3,985,50,WPAC_14_6,Tapah,1,WPAC
2014,4,28,12,13.9,147.5,985,50,WPAC_14_6,Tapah,1,WPAC
2014,4,28,18,15.0,147.5,982,55,WPAC_14_6,Tapah,1,WPAC
2014,4,29,0,15.7,147.4,974,65,WPAC_14_6,Tapah,1,WPAC
2014,4,29,6,16.4,147.4,970,70,WPAC_14_6,Tapah,1,WPAC
2014,4,29,12,17.2,147.4,980,65,WPAC_14_6,Tapah,1,WPAC
2014,4,29,18,18.1,147.4,978,60,WPAC_14_6,Tapah,1,WPAC
2014,4,30,0,18.8,147.3,978,60,WPAC_14_6,Tapah,1,WPAC
2014,4,30,6,19.4,147.1,982,55,WPAC_14_6,Tapah,1,WPAC
2014,4,30,12,19.9,146.8,989,45,WPAC_14_6,Tapah,1,WPAC
2014,4,30,18,20.6,146.2,989,45,WPAC_14_6,Tapah,1,WPAC
2014,5,1,0,21.4,145.2,996,35,WPAC_14_6,Tapah,1,WPAC
2014,5,1,6,22.0,144.4,1004,25,WPAC_14_6,Tapah,1,WPAC
2014,5,1,12,22.7,143.7,1004,25,WPAC_14_6,Tapah,1,WPAC
2014,5,1,18,23.4,143.6,1007,20,WPAC_14_6,Tapah,1,WPAC
2017,5,7,12,-17.3,-175.0,1007,20,SHEM_17_19,Ella,1,SHEM
2017,5,7,18,-16.9,-174.5,1007,20,SHEM_17_19,Ella,1,SHEM
2017,5,8,0,-16.6,-173.9,1004,25,SHEM_17_19,Ella,1,SHEM
2017,5,8,6,-16.3,-173.2,1005,25,SHEM_17_19,Ella,1,SHEM
2017,5,8,12,-15.9,-172.5,1003,30,SHEM_17_19,Ella,1,SHEM
2017,5,8,18,-15.5,-172.4,1003,30,SHEM_17_19,Ella,1,SHEM
2017,5,9,0,-15.2,-172.8,1004,35,SHEM_17_19,Ella,1,SHEM
2017,5,9,6,-15.0,-173.0,1004,40,SHEM_17_19,Ella,1,SHEM
2017,5,9,12,-14.9,-173.2,988,45,SHEM_17_19,Ella,1,SHEM
2017,5,9,18,-14.9,-173.4,988,45,SHEM_17_19,Ella,1,SHEM
2017,5,10,0,-14.8,-174.4,1000,45,SHEM_17_19,Ella,1,SHEM
2017,5,10,6,-14.6,-175.3,998,45,SHEM_17_19,Ella,1,SHEM
2017,5,10,12,-14.4,-175.9,996,50,SHEM_17_19,Ella,1,SHEM
2017,5,10,18,-14.3,-176.6,982,55,SHEM_17_19,Ella,1,SHEM
2017,5,11,0,-14.1,-176.9,982,55,SHEM_17_19,Ella,1,SHEM
2017,5,11,6,-14.0,-177.2,978,60,SHEM_17_19,Ella,1,SHEM
2017,5,11,12,-14.1,-177.5,974,65,SHEM_17_19,Ella,1,SHEM
2017,5,11,18,-14.0,-177.8,986,70,SHEM_17_19,Ella,1,SHEM
2017,5,12,0,-13.9,-178.0,967,75,SHEM_17_19,Ella,1,SHEM
2017,5,12,6,-13.7,-178.2,986,70,SHEM_17_19,Ella,1,SHEM
2017,5,12,12,-13.6,-178.4,985,70,SHEM_17_19,Ella,1,SHEM
2017,5,12,18,-13.6,-178.6,985,70,SHEM_17_19,Ella,1,SHEM
2017,5,13,0,-13.6,-178.8,988,65,SHEM_17_19,Ella,1,SHEM
2017,5,13,6,-13.6,-179.1,990,60,SHEM_17_19,Ella,1,SHEM
2017,5,13,12,-13.4,-179.5,996,55,SHEM_17_19,Ella,1,SHEM
2017,5,13,18,-13.1,-179.9,996,55,SHEM_17_19,Ella,1,SHEM
2017,5,14,0,-12.9,179.7,1002,45,SHEM_17_19,Ella,1,SHEM
2017,5,14,6,-12.5,177.7,1000,45,SHEM_17_19,Ella,1,SHEM
2017,5,14,12,-12.2,176.5,1000,30,SHEM_17_19,Ella,1,SHEM
2017,5,14,18,-12.0,175.2,1000,30,SHEM_17_19,Ella,1,SHEM
2017,5,15,0,-12.5,174.0,1004,25,SHEM_17_19,Ella,1,SHEM
2017,5,15,6,-13.0,172.7,1004,25,SHEM_17_19,Ella,1,SHEM
2017,5,15,12,-13.0,171.8,1004,25,SHEM_17_19,Ella,1,SHEM
2017,12,19,18,6.9,134.5,1005,15,WPAC_17_33,Tembin,1,WPAC
2017,12,20,0,7.2,133.7,1007,20,WPAC_17_33,Tembin,1,WPAC
2017,12,20,6,7.5,133.0,1005,20,WPAC_17_33,Tembin,1,WPAC
2017,12,20,12,7.8,132.1,1005,20,WPAC_17_33,Tembin,1,WPAC
2017,12,20,18,8.3,131.0,1006,25,WPAC_17_33,Tembin,1,WPAC
2017,12,21,0,8.6,129.5,1003,35,WPAC_17_33,Tembin,1,WPAC
2017,12,21,6,8.5,128.4,999,35,WPAC_17_33,Tembin,1,WPAC
2017,12,21,12,8.4,127.6,993,40,WPAC_17_33,Tembin,1,WPAC
2017,12,21,18,7.9,126.7,994,50,WPAC_17_33,Tembin,1,WPAC
2017,12,22,0,7.8,125.6,997,45,WPAC_17_33,Tembin,1,WPAC
2017,12,22,6,7.8,123.6,997,45,WPAC_17_33,Tembin,1,WPAC
2017,12,22,12,8.0,122.5,997,45,WPAC_17_33,Tembin,1,WPAC
2017,12,22,18,7.9,121.4,995,50,WPAC_17_33,Tembin,1,WPAC
2017,12,23,0,7.7,120.4,990,55,WPAC_17_33,Tembin,1,WPAC
2017,12,23,6,7.7,119.0,990,55,WPAC_17_33,Tembin,1,WPAC
2017,12,23,12,7.7,117.4,988,60,WPAC_17_33,Tembin,1,WPAC
2017,12,23,18,8.0,115.8,985,65,WPAC_17_33,Tembin,1,WPAC
2017,12,24,0,8.2,114.3,980,75,WPAC_17_33,Tembin,1,WPAC
2017,12,24,6,8.2,113.2,974,80,WPAC_17_33,Tembin,1,WPAC
2017,12,24,12,8.3,111.8,975,80,WPAC_17_33,Tembin,1,WPAC
2017,12,24,18,8.2,110.8,976,80,WPAC_17_33,Tembin,1,WPAC
2017,12,25,0,8.0,109.9,986,65,WPAC_17_33,Tembin,1,WPAC
2017,12,25,6,8.1,108.9,995,50,WPAC_17_33,Tembin,1,WPAC
2017,12,25,12,8.5,107.5,996,45,WPAC_17_33,Tembin,1,WPAC
2017,12,25,18,8.4,106.1,1001,40,WPAC_17_33,Tembin,1,WPAC
2017,12,26,0,8.5,104.9,1003,30,WPAC_17_33,Tembin,1,WPAC
2017,12,26,6,8.4,104.4,1006,25,WPAC_17_33,Tembin,1,WPAC
2017,12,26,12,8.3,103.5,1007,20,WPAC_17_33,Tembin,1,WPAC
2017,12,26,18,8.2,102.7,1010,15,WPAC_17_33,Tembin,1,WPAC
2016,10,12,12,7.3,148.5,1010,15,WPAC_16_25,Haima,5,WPAC
2016,10,12,18,7.3,147.7,1004,15,WPAC_16_25,Haima,5,WPAC
2016,10,13,0,7.2,147.0,1010,15,WPAC_16_25,Haima,5,WPAC
2016,10,13,6,7.1,146.6,1005,15,WPAC_16_25,Haima,5,WPAC
2016,10,13,12,7.1,146.2,1006,15,WPAC_16_25,Haima,5,WPAC
2016,10,13,18,7.2,145.8,1004,20,WPAC_16_25,Haima,5,WPAC
2016,10,14,0,7.3,145.5,1007,20,WPAC_16_25,Haima,5,WPAC
2016,10,14,6,7.5,145.1,1004,20,WPAC_16_25,Haima,5,WPAC
2016,10,14,12,7.7,144.8,1004,25,WPAC_16_25,Haima,5,WPAC
2016,10,14,18,7.9,144.4,1001,30,WPAC_16_25,Haima,5,WPAC
2016,10,15,0,8.3,143.8,1000,35,WPAC_16_25,Haima,5,WPAC
2016,10,15,6,9.0,142.3,989,45,WPAC_16_25,Haima,5,WPAC
2016,10,15,12,9.5,141.3,989,45,WPAC_16_25,Haima,5,WPAC
2016,10,15,18,9.9,140.3,996,50,WPAC_16_25,Haima,5,WPAC
2016,10,16,0,10.2,139.7,985,65,WPAC_16_25,Haima,5,WPAC
2016,10,16,6,10.6,139.3,966,70,WPAC_16_25,Haima,5,WPAC
2016,10,16,12,11.0,138.8,965,75,WPAC_16_25,Haima,5,WPAC
2016,10,16,18,12.2,137.8,963,95,WPAC_16_25,Haima,5,WPAC
2016,10,17,0,12.9,136.5,959,100,WPAC_16_25,Haima,5,WPAC
2016,10,17,6,13.3,135.5,941,105,WPAC_16_25,Haima,5,WPAC
2016,10,17,12,13.8,134.5,927,115,WPAC_16_25,Haima,5,WPAC
2016,10,17,18,14.4,133.3,933,120,WPAC_16_25,Haima,5,WPAC
2016,10,18,0,14.9,132.1,933,120,WPAC_16_25,Haima,5,WPAC
2016,10,18,6,15.4,130.6,927,130,WPAC_16_25,Haima,5,WPAC
2016,10,18,12,15.7,129.1,919,140,WPAC_16_25,Haima,5,WPAC
2016,10,18,18,16.0,127.5,914,145,WPAC_16_25,Haima,5,WPAC
2016,10,19,0,16.0,126.0,918,140,WPAC_16_25,Haima,5,WPAC
2016,10,19,6,16.7,124.7,925,135,WPAC_16_25,Haima,5,WPAC
2016,10,19,12,17.3,123.2,938,120,WPAC_16_25,Haima,5,WPAC
2016,10,19,18,17.9,121.5,944,105,WPAC_16_25,Haima,5,WPAC
2016,10,20,0,18.4,120.3,959,95,WPAC_16_25,Haima,5,WPAC
2016,10,20,6,19.0,118.8,954,90,WPAC_16_25,Haima,5,WPAC
2016,10,20,12,19.8,117.6,959,85,WPAC_16_25,Haima,5,WPAC
2016,10,20,18,20.7,116.7,968,80,WPAC_16_25,Haima,5,WPAC
2016,10,21,0,22.0,115.8,967,80,WPAC_16_25,Haima,5,WPAC
2016,10,21,6,23.2,115.2,974,65,WPAC_16_25,Haima,5,WPAC
2016,10,21,12,24.1,115.0,982,55,WPAC_16_25,Haima,5,WPAC
2016,10,21,18,25.7,115.5,989,45,WPAC_16_25,Haima,5,WPAC
2018,8,27,12,11.2,-105.6,0,20,EPAC_18_17,Olivia,4,EPAC
2018,8,30,0,11.2,-105.6,0,20,EPAC_18_17,Olivia,4,EPAC
2018,8,30,6,11.6,-105.3,0,20,EPAC_18_17,Olivia,4,EPAC
2018,8,30,12,12.0,-105.2,0,20,EPAC_18_17,Olivia,4,EPAC
2018,8,30,18,12.4,-105.1,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,8,31,0,12.9,-105.1,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,8,31,6,13.4,-105.6,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,8,31,12,13.7,-106.3,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,8,31,18,13.9,-107.0,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,9,1,0,14.2,-107.8,1007,30,EPAC_18_17,Olivia,4,EPAC
2018,9,1,6,14.5,-108.7,1007,30,EPAC_18_17,Olivia,4,EPAC
2018,9,1,12,14.7,-109.6,1007,30,EPAC_18_17,Olivia,4,EPAC
2018,9,1,18,15.0,-110.6,1006,30,EPAC_18_17,Olivia,4,EPAC
2018,9,2,0,15.4,-111.3,1004,30,EPAC_18_17,Olivia,4,EPAC
2018,9,2,6,15.8,-111.6,1002,40,EPAC_18_17,Olivia,4,EPAC
2018,9,2,12,16.6,-112.1,1002,40,EPAC_18_17,Olivia,4,EPAC
2018,9,2,18,16.8,-112.9,1002,40,EPAC_18_17,Olivia,4,EPAC
2018,9,3,0,16.8,-113.4,1002,40,EPAC_18_17,Olivia,4,EPAC
2018,9,3,6,16.8,-113.9,1000,45,EPAC_18_17,Olivia,4,EPAC
2018,9,3,12,16.6,-114.3,997,50,EPAC_18_17,Olivia,4,EPAC
2018,9,3,18,16.7,-114.9,991,60,EPAC_18_17,Olivia,4,EPAC
2018,9,4,0,16.8,-115.6,987,65,EPAC_18_17,Olivia,4,EPAC
2018,9,4,6,16.9,-116.7,985,70,EPAC_18_17,Olivia,4,EPAC
2018,9,4,12,16.9,-117.7,971,90,EPAC_18_17,Olivia,4,EPAC
2018,9,4,18,16.8,-118.7,963,100,EPAC_18_17,Olivia,4,EPAC
2018,9,5,0,16.7,-119.6,955,110,EPAC_18_17,Olivia,4,EPAC
2018,9,5,6,16.8,-120.7,965,100,EPAC_18_17,Olivia,4,EPAC
2018,9,5,12,17.0,-121.8,967,95,EPAC_18_17,Olivia,4,EPAC
2018,9,5,18,17.3,-122.9,975,85,EPAC_18_17,Olivia,4,EPAC
2018,9,6,0,17.5,-124.0,979,85,EPAC_18_17,Olivia,4,EPAC
2018,9,6,6,17.9,-125.2,979,90,EPAC_18_17,Olivia,4,EPAC
2018,9,6,12,18.2,-126.6,959,105,EPAC_18_17,Olivia,4,EPAC
2018,9,6,18,18.4,-127.9,954,110,EPAC_18_17,Olivia,4,EPAC
2018,9,7,0,18.9,-129.1,951,115,EPAC_18_17,Olivia,4,EPAC
2018,9,7,6,19.4,-130.5,955,100,EPAC_18_17,Olivia,4,EPAC
2018,9,7,12,19.9,-131.8,964,100,EPAC_18_17,Olivia,4,EPAC
2018,9,7,18,20.3,-133.2,968,95,EPAC_18_17,Olivia,4,EPAC
2018,9,8,0,20.7,-134.5,975,85,EPAC_18_17,Olivia,4,EPAC
2018,9,8,6,21.1,-135.9,980,80,EPAC_18_17,Olivia,4,EPAC
2018,9,8,12,21.3,-137.3,983,75,EPAC_18_17,Olivia,4,EPAC
2018,9,8,18,21.6,-138.7,983,75,EPAC_18_17,Olivia,4,EPAC
2018,9,9,0,21.8,-140.3,985,70,EPAC_18_17,Olivia,4,EPAC
2018,9,9,6,21.8,-141.7,985,70,EPAC_18_17,Olivia,4,EPAC
2018,9,9,12,21.8,-143.2,989,65,EPAC_18_17,Olivia,4,EPAC
2018,9,9,18,21.7,-144.5,988,65,EPAC_18_17,Olivia,4,EPAC
2018,9,10,0,21.7,-145.6,988,65,EPAC_18_17,Olivia,4,EPAC
2018,9,10,6,21.7,-146.5,980,75,EPAC_18_17,Olivia,4,EPAC
2018,9,10,12,21.7,-147.5,980,75,EPAC_18_17,Olivia,4,EPAC
2018,9,10,18,21.7,-148.2,985,65,EPAC_18_17,Olivia,4,EPAC
2018,9,11,0,21.8,-148.9,991,60,EPAC_18_17,Olivia,4,EPAC
2018,9,11,6,21.9,-149.7,996,60,EPAC_18_17,Olivia,4,EPAC
2018,9,11,12,21.9,-150.7,999,55,EPAC_18_17,Olivia,4,EPAC
2018,9,11,18,21.7,-152.0,1000,50,EPAC_18_17,Olivia,4,EPAC
2018,9,12,0,21.1,-153.8,1003,45,EPAC_18_17,Olivia,4,EPAC
2018,9,12,6,20.9,-154.3,1005,40,EPAC_18_17,Olivia,4,EPAC
2018,9,12,12,21.0,-155.1,1005,40,EPAC_18_17,Olivia,4,EPAC
2018,9,12,18,21.1,-156.3,1005,40,EPAC_18_17,Olivia,4,EPAC
2018,9,13,0,20.5,-158.1,1007,35,EPAC_18_17,Olivia,4,EPAC
2018,9,13,6,20.1,-159.8,1008,30,EPAC_18_17,Olivia,4,EPAC
2018,9,13,12,19.7,-161.5,1008,30,EPAC_18_17,Olivia,4,EPAC
2018,9,13,18,19.1,-162.4,1009,30,EPAC_18_17,Olivia,4,EPAC
2018,9,14,0,19.0,-163.6,1009,30,EPAC_18_17,Olivia,4,EPAC
2018,9,14,6,19.1,-164.7,1009,30,EPAC_18_17,Olivia,4,EPAC
2018,9,14,12,19.0,-165.9,1009,30,EPAC_18_17,Olivia,4,EPAC
2018,9,14,18,18.9,-167.0,1008,30,EPAC_18_17,Olivia,4,EPAC
2018,9,15,0,18.9,-168.3,1008,30,EPAC_18_17,Olivia,4,EPAC
2018,9,15,6,19.1,-169.5,1008,30,EPAC_18_17,Olivia,4,EPAC
2018,9,15,12,19.6,-170.3,1008,30,EPAC_18_17,Olivia,4,EPAC
2018,9,15,18,20.3,-170.7,1009,30,EPAC_18_17,Olivia,4,EPAC
2018,9,16,0,20.6,-171.6,1009,30,EPAC_18_17,Olivia,4,EPAC
2018,9,16,6,21.2,-172.2,1009,30,EPAC_18_17,Olivia,4,EPAC
2018,9,16,12,21.8,-173.2,1010,25,EPAC_18_17,Olivia,4,EPAC
2018,9,16,18,22.2,-174.0,1011,25,EPAC_18_17,Olivia,4,EPAC
2018,9,17,0,22.6,-174.9,1008,25,EPAC_18_17,Olivia,4,EPAC
2018,9,17,6,22.9,-175.7,1008,25,EPAC_18_17,Olivia,4,EPAC
2018,9,17,12,23.1,-176.5,1008,25,EPAC_18_17,Olivia,4,EPAC
2018,9,17,18,23.1,-177.1,1008,25,EPAC_18_17,Olivia,4,EPAC
2018,9,18,0,22.8,-177.7,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,9,18,6,22.5,-178.3,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,9,18,12,22.3,-178.7,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,9,18,18,22.0,-179.0,1009,25,EPAC_18_17,Olivia,4,EPAC
2018,9,19,0,21.7,-179.4,1010,15,EPAC_18_17,Olivia,4,EPAC
2018,11,30,0,-8.6,155.6,1007,20,SHEM_19_5,Owen,1,SHEM
2018,11,30,6,-9.6,155.4,1006,25,SHEM_19_5,Owen,1,SHEM
2018,11,30,12,-10.4,155.1,1007,25,SHEM_19_5,Owen,1,SHEM
2018,11,30,18,-11.0,154.8,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,1,0,-11.6,154.5,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,1,6,-12.0,154.4,1003,30,SHEM_19_5,Owen,1,SHEM
2018,12,1,12,-12.4,154.3,1003,30,SHEM_19_5,Owen,1,SHEM
2018,12,1,18,-13.1,154.4,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,2,0,-13.9,154.3,996,35,SHEM_19_5,Owen,1,SHEM
2018,12,2,6,-14.1,154.6,993,40,SHEM_19_5,Owen,1,SHEM
2018,12,2,12,-14.6,154.9,993,40,SHEM_19_5,Owen,1,SHEM
2018,12,2,18,-15.2,154.9,996,45,SHEM_19_5,Owen,1,SHEM
2018,12,3,0,-15.5,155.2,989,45,SHEM_19_5,Owen,1,SHEM
2018,12,3,6,-15.7,155.5,985,50,SHEM_19_5,Owen,1,SHEM
2018,12,3,12,-15.8,156.2,985,50,SHEM_19_5,Owen,1,SHEM
2018,12,3,18,-15.8,156.9,998,45,SHEM_19_5,Owen,1,SHEM
2018,12,4,0,-16.0,157.0,1001,40,SHEM_19_5,Owen,1,SHEM
2018,12,4,6,-16.1,155.7,1002,35,SHEM_19_5,Owen,1,SHEM
2018,12,4,12,-16.2,154.8,1004,30,SHEM_19_5,Owen,1,SHEM
2018,12,4,18,-16.5,154.3,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,5,0,-17.2,154.4,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,5,6,-17.2,154.2,1005,25,SHEM_19_5,Owen,1,SHEM
2018,12,5,12,-17.4,153.5,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,5,18,-17.2,152.8,1003,25,SHEM_19_5,Owen,1,SHEM
2018,12,6,0,-16.6,151.7,1003,25,SHEM_19_5,Owen,1,SHEM
2018,12,6,6,-16.1,151.3,1003,25,SHEM_19_5,Owen,1,SHEM
2018,12,6,12,-15.1,151.1,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,6,18,-15.3,150.8,1002,25,SHEM_19_5,Owen,1,SHEM
2018,12,7,0,-15.8,150.7,1002,25,SHEM_19_5,Owen,1,SHEM
2018,12,7,6,-15.6,150.6,998,30,SHEM_19_5,Owen,1,SHEM
2018,12,7,12,-15.3,150.5,1001,25,SHEM_19_5,Owen,1,SHEM
2018,12,7,18,-15.0,150.7,1002,25,SHEM_19_5,Owen,1,SHEM
2018,12,8,0,-15.6,150.0,1001,25,SHEM_19_5,Owen,1,SHEM
2018,12,8,6,-16.1,149.3,1001,25,SHEM_19_5,Owen,1,SHEM
2018,12,8,12,-16.5,148.7,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,8,18,-16.5,147.9,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,9,0,-16.1,147.2,1003,25,SHEM_19_5,Owen,1,SHEM
2018,12,9,6,-16.1,146.8,1001,25,SHEM_19_5,Owen,1,SHEM
2018,12,9,12,-16.1,146.4,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,9,18,-16.2,145.3,996,35,SHEM_19_5,Owen,1,SHEM
2018,12,10,0,-16.1,144.1,1000,25,SHEM_19_5,Owen,1,SHEM
2018,12,10,6,-15.8,142.9,1001,25,SHEM_19_5,Owen,1,SHEM
2018,12,10,12,-15.6,141.7,1003,20,SHEM_19_5,Owen,1,SHEM
2018,12,10,18,-15.5,140.7,1002,25,SHEM_19_5,Owen,1,SHEM
2018,12,11,0,-15.4,140.0,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,11,6,-15.1,139.2,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,11,12,-14.9,138.7,1000,35,SHEM_19_5,Owen,1,SHEM
2018,12,11,18,-14.8,138.1,998,40,SHEM_19_5,Owen,1,SHEM
2018,12,12,0,-14.8,137.7,994,45,SHEM_19_5,Owen,1,SHEM
2018,12,12,6,-14.8,136.9,988,50,SHEM_19_5,Owen,1,SHEM
2018,12,12,12,-14.8,136.5,978,60,SHEM_19_5,Owen,1,SHEM
2018,12,12,18,-15.0,136.2,981,65,SHEM_19_5,Owen,1,SHEM
2018,12,13,0,-15.2,135.9,977,75,SHEM_19_5,Owen,1,SHEM
2018,12,13,6,-15.1,136.4,969,80,SHEM_19_5,Owen,1,SHEM
2018,12,13,12,-15.1,136.8,975,75,SHEM_19_5,Owen,1,SHEM
2018,12,13,18,-15.2,137.3,975,75,SHEM_19_5,Owen,1,SHEM
2018,12,14,0,-15.1,138.0,976,75,SHEM_19_5,Owen,1,SHEM
2018,12,14,6,-15.1,139.1,973,75,SHEM_19_5,Owen,1,SHEM
2018,12,14,12,-15.3,140.5,977,70,SHEM_19_5,Owen,1,SHEM
2018,12,14,18,-16.3,141.5,982,55,SHEM_19_5,Owen,1,SHEM
2018,12,15,0,-17.0,142.7,989,45,SHEM_19_5,Owen,1,SHEM
2018,12,15,6,-17.8,144.2,999,35,SHEM_19_5,Owen,1,SHEM
2018,12,15,12,-18.4,145.7,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,15,18,-18.4,147.1,997,30,SHEM_19_5,Owen,1,SHEM
2018,12,16,0,-18.7,147.7,1000,25,SHEM_19_5,Owen,1,SHEM
2018,12,16,6,-18.8,148.5,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,16,12,-19.2,149.2,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,16,18,-20.0,149.7,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,17,0,-20.4,150.2,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,17,6,-20.7,150.9,996,35,SHEM_19_5,Owen,1,SHEM
2018,12,17,12,-20.4,151.3,996,35,SHEM_19_5,Owen,1,SHEM
2018,12,17,18,-20.1,151.8,1002,30,SHEM_19_5,Owen,1,SHEM
2018,12,18,0,-19.8,152.6,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,18,6,-20.0,153.0,1000,30,SHEM_19_5,Owen,1,SHEM
2018,12,18,12,-20.0,153.4,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,18,18,-19.8,153.1,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,19,0,-19.8,152.7,1002,25,SHEM_19_5,Owen,1,SHEM
2018,12,19,6,-19.5,151.7,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,19,12,-18.2,151.6,1007,20,SHEM_19_5,Owen,1,SHEM
2018,12,19,18,-17.2,151.4,1004,20,SHEM_19_5,Owen,1,SHEM
2018,12,20,0,-17.0,150.7,1003,20,SHEM_19_5,Owen,1,SHEM
2018,12,20,6,-16.6,150.3,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,20,12,-16.3,149.8,1004,20,SHEM_19_5,Owen,1,SHEM
2018,12,20,18,-16.3,149.6,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,21,0,-16.5,149.4,1004,25,SHEM_19_5,Owen,1,SHEM
2018,12,21,6,-17.0,149.2,1004,20,SHEM_19_5,Owen,1,SHEM
2018,12,21,12,-17.5,148.4,1005,20,SHEM_19_5,Owen,1,SHEM
2018,12,21,18,-17.8,147.8,1003,20,SHEM_19_5,Owen,1,SHEM
2018,12,22,0,-17.9,146.8,1004,20,SHEM_19_5,Owen,1,SHEM
2017,2,27,6,-6.1,74.1,1010,15,SHEM_17_9,Enawo,4,SHEM
2017,2,27,12,-6.3,73.4,1010,15,SHEM_17_9,Enawo,4,SHEM
2017,2,27,18,-6.9,72.6,1006,15,SHEM_17_9,Enawo,4,SHEM
2017,2,28,0,-7.6,71.7,1010,15,SHEM_17_9,Enawo,4,SHEM
2017,2,28,6,-8.0,70.8,1010,15,SHEM_17_9,Enawo,4,SHEM
2017,2,28,12,-8.2,69.9,1007,20,SHEM_17_9,Enawo,4,SHEM
2017,2,28,18,-8.5,69.3,1010,15,SHEM_17_9,Enawo,4,SHEM
2017,3,1,0,-8.9,68.8,1010,15,SHEM_17_9,Enawo,4,SHEM
2017,3,1,6,-9.4,68.3,1006,15,SHEM_17_9,Enawo,4,SHEM
2017,3,1,12,-10.1,67.1,1005,15,SHEM_17_9,Enawo,4,SHEM
2017,3,1,18,-10.6,66.0,1005,15,SHEM_17_9,Enawo,4,SHEM
2017,3,2,0,-10.8,64.5,1005,20,SHEM_17_9,Enawo,4,SHEM
